,X,Y,Z,fid,overall_tn,begin,end,Track ID,Vessel Type Number,Ship Type_Length,Ship Type_Num,fid_2,id,intersects,length,Nearest,Hour
33,113.914078300084,22.4223415644272,0,34,128159,2021/12/02 00:01:48,2021/12/02 12:29:30,16687,70.0,STV,RTV,1,1,,5110.74,2021-12-02T17:08:30.000,17
34,113.914157924474,22.4221619160103,0,35,523016,2021/12/02 00:00:18,2021/12/02 12:55:00,8410,70.0,STV,RTV,1,1,,5110.74,2021-12-02T23:21:30.000,23
35,113.913075308479,22.4246045124364,0,36,1070,2021/12/02 00:14:57,2021/12/02 04:56:31,10053,,SC,,1,1,,5110.74,2021-12-02T01:44:57.000,2
36,113.913083163883,22.4245867890865,0,37,1070,2021/12/02 00:14:57,2021/12/02 04:56:31,10053,,SC,,1,1,,5110.74,2021-12-02T01:42:57.000,2
37,113.913095510375,22.4245589329511,0,38,1070,2021/12/02 00:14:57,2021/12/02 04:56:31,10053,,SC,,1,1,,5110.74,2021-12-02T02:00:57.000,2
38,113.913097334637,22.4245548170548,0,39,1070,2021/12/02 00:14:57,2021/12/02 04:56:31,10053,,SC,,1,1,,5110.74,2021-12-02T02:00:57.000,2
39,113.913113716792,22.4245178556628,0,40,1070,2021/12/02 00:14:57,2021/12/02 04:56:31,10053,,SC,,1,1,,5110.74,2021-12-02T01:02:24.000,1
40,113.913130894123,22.4244791001964,0,41,1070,2021/12/02 00:14:57,2021/12/02 04:56:31,10053,,SC,,1,1,,5110.74,2021-12-02T00:28:57.000,0
41,113.913141634453,22.4244548678834,0,42,1070,2021/12/02 00:14:57,2021/12/02 04:56:31,10053,,SC,,1,1,,5110.74,2021-12-02T06:10:39.000,6
42,113.913159626871,22.4244142734184,0,43,1070,2021/12/02 00:14:57,2021/12/02 04:56:31,10053,,SC,,1,1,,5110.74,2021-12-02T00:26:57.000,0
43,113.913162852649,22.4244069954245,0,44,1070,2021/12/02 00:14:57,2021/12/02 04:56:31,10053,,SC,,1,1,,5110.74,2021-12-02T00:20:57.000,0
44,113.914099302754,22.4222941782369,0,45,457665,2021/12/02 03:17:36,2021/12/02 08:46:30,501,70.0,STV,RTV,1,1,,5110.74,2021-12-02T23:21:30.000,23
45,113.914118274023,22.422251375291,0,46,457665,2021/12/02 03:17:36,2021/12/02 08:46:30,501,70.0,STV,RTV,1,1,,5110.74,2021-12-02T23:21:30.000,23
46,113.913316766744,22.4240597346948,0,47,385512,2021/12/02 08:07:36,2021/12/02 09:56:54,30051,,SC,,1,1,,5110.74,2021-12-02T09:08:00.000,9
47,113.913322067042,22.4240477761724,0,48,385512,2021/12/02 08:07:36,2021/12/02 09:56:54,30051,,SC,,1,1,,5110.74,2021-12-02T09:08:00.000,9
48,113.914096618302,22.4223002348944,0,49,165251,2021/12/02 08:53:21,2021/12/02 09:08:00,18628,70.0,RTV,RTV,1,1,,5110.74,2021-12-02T23:21:30.000,23
49,113.914146535873,22.422187610952,0,50,264679,2021/12/02 05:04:12,2021/12/02 05:42:30,23776,,SC,,1,1,,5110.74,2021-12-02T23:21:30.000,23
50,113.914063604769,22.4223747199721,0,51,408242,2021/12/02 02:21:42,2021/12/02 06:30:00,31225,70.0,STV,RTV,1,1,,5110.74,2021-12-02T17:08:30.000,17
51,113.914158510422,22.4221605939957,0,52,408243,2021/12/02 23:10:09,2021/12/02 23:59:42,31225,70.0,STV,RTV,1,1,,5110.74,2021-12-02T23:21:30.000,23
52,113.914141693047,22.4221985373283,0,53,264487,2021/12/02 17:05:06,2021/12/02 17:22:30,23766,,SC,,1,1,,5110.74,2021-12-02T23:21:30.000,23
53,113.914229108708,22.4220013102588,0,54,307650,2021/12/02 04:39:00,2021/12/02 05:33:00,260,,SC,,1,1,,5110.74,2021-12-02T05:23:00.000,5
0,113.91414744523,22.4221855592638,0,1,297183,2021/12/03 00:01:06,2021/12/03 10:01:30,25455,60.0,STV,PV,1,1,,5110.74,2021-12-03T11:18:30.000,11
1,113.914166102885,22.4221434638917,0,2,391063,2021/12/03 04:06:03,2021/12/03 04:18:30,30341,,SC,,1,1,,5110.74,2021-12-03T04:23:00.000,4
2,113.914124234846,22.422237926494,0,3,382741,2021/12/03 04:40:54,2021/12/03 11:31:30,29913,70.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
3,113.914140557933,22.4222010983712,0,4,382741,2021/12/03 04:40:54,2021/12/03 11:31:30,29913,70.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
4,113.913028411921,22.4247103203732,0,5,374500,2021/12/03 23:15:00,2021/12/03 23:17:30,29484,,SC,,1,1,,5110.74,2021-12-03T23:17:30.000,23
5,113.913636135821,22.4233391747092,0,6,485205,2021/12/03 07:21:51,2021/12/03 07:25:30,6449,,SC,,1,1,,5110.74,2021-12-03T08:19:00.000,8
6,113.914107388656,22.4222759348387,0,7,280095,2021/12/03 23:09:36,2021/12/03 23:59:45,24573,70.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
7,113.914125356372,22.4222353961072,0,8,106487,2021/12/03 00:00:33,2021/12/03 13:17:30,15550,90.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
8,113.914056936039,22.4223897659494,0,9,482730,2021/12/03 15:23:00,2021/12/03 15:54:00,6322,37.0,SC,SC,1,1,,5110.74,2021-12-03T15:36:00.000,16
9,113.914054245905,22.4223958354269,0,10,178340,2021/12/03 06:03:45,2021/12/03 06:14:30,19296,,SC,,1,1,,5110.74,2021-12-03T15:36:00.000,16
10,113.914135434191,22.4222126585488,0,11,290114,2021/12/03 03:23:09,2021/12/03 04:31:00,25090,70.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
11,113.914083515043,22.4223297984454,0,12,290115,2021/12/03 23:24:33,2021/12/03 23:59:09,25090,70.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
12,113.914136680593,22.4222098464183,0,13,182328,2021/12/03 18:04:57,2021/12/03 23:59:48,19499,70.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
13,113.914193215309,22.4220822928852,0,14,344983,2021/12/03 04:37:57,2021/12/03 05:28:45,27955,,SC,,1,1,,5110.74,2021-12-03T05:24:30.000,5
14,113.91416085536,22.4221553033499,0,15,306236,2021/12/03 00:01:09,2021/12/03 04:19:30,25925,70.0,STV,RTV,1,1,,5110.74,2021-12-03T04:23:00.000,4
15,113.914125848797,22.4222342850987,0,16,306237,2021/12/03 16:36:57,2021/12/03 23:59:09,25925,70.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
16,113.914191299856,22.4220866145276,0,17,241513,2021/12/03 02:17:12,2021/12/03 02:46:00,22578,,SC,,1,1,,5110.74,2021-12-03T05:24:30.000,5
17,113.914100824146,22.4222907456752,0,18,488362,2021/12/03 07:58:18,2021/12/03 08:16:00,6611,37.0,SC,PV,1,1,,5110.74,2021-12-03T11:18:30.000,11
18,113.914138162202,22.4222065036157,0,19,536791,2021/12/03 05:04:33,2021/12/03 05:43:45,9117,,SC,,1,1,,5110.74,2021-12-03T11:18:30.000,11
19,113.914108119199,22.4222742865888,0,20,128160,2021/12/03 09:02:03,2021/12/03 23:59:48,16687,70.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
20,113.91414920099,22.4221815979209,0,21,457666,2021/12/03 02:58:57,2021/12/03 07:38:30,501,70.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
21,113.914169897311,22.4221349029142,0,22,457666,2021/12/03 02:58:57,2021/12/03 07:38:30,501,70.0,STV,RTV,1,1,,5110.74,2021-12-03T04:08:00.000,4
22,113.914019647909,22.4224738953683,0,23,62688,2021/12/03 10:31:51,2021/12/03 10:33:00,13281,,SC,,1,1,,5110.74,2021-12-03T15:36:00.000,16
23,113.913058077357,22.424643389265,0,24,528223,2021/12/03 17:47:21,2021/12/03 17:50:30,8682,,SC,,1,1,,5110.74,2021-12-03T21:24:54.000,21
24,113.914127011163,22.422231662572,0,25,264556,2021/12/03 08:01:06,2021/12/03 10:48:30,2377,70.0,STV,RTV,1,1,,5110.74,2021-12-03T11:18:30.000,11
25,113.91301453096,22.4247416385733,0,26,489904,2021/12/03 02:11:06,2021/12/03 02:26:00,6695,,SC,,1,1,,5110.74,2021-12-03T16:01:36.000,16
0,113.914113192762,22.422262839624,0,1,297184,2021/12/04 07:37:42,2021/12/04 23:59:06,25455,60.0,STV,PV,1,1,,5110.74,2021-12-04T07:49:00.000,8
1,113.913991252228,22.4225379616564,0,2,134071,2021/12/04 09:43:54,2021/12/04 10:52:00,16992,,SC,,1,1,,5110.74,2021-12-04T04:02:00.000,4
2,113.914109878079,22.4222703182077,0,3,134071,2021/12/04 09:43:54,2021/12/04 10:52:00,16992,,SC,,1,1,,5110.74,2021-12-04T04:17:00.000,4
3,113.913946536592,22.4226388490011,0,4,6713,2021/12/04 02:15:57,2021/12/04 03:32:30,10354,,SC,,1,1,,5110.74,2021-12-04T04:02:00.000,4
4,113.913214880718,22.4242896097809,0,5,522475,2021/12/04 07:04:27,2021/12/04 07:37:30,8385,,SC,,1,1,,5110.74,2021-12-04T07:37:00.000,8
5,113.914049951895,22.4224055235652,0,6,2329,2021/12/04 09:28:45,2021/12/04 10:33:30,10117,70.0,STV,RTV,1,1,,5110.74,2021-12-04T04:17:00.000,4
6,113.913028292104,22.4247105907036,0,7,162414,2021/12/04 00:00:06,2021/12/04 00:42:06,18481,,SC,,1,1,,5110.74,2021-12-04T00:22:06.000,0
7,113.913034790228,22.4246959296478,0,8,162414,2021/12/04 00:00:06,2021/12/04 00:42:06,18481,,SC,,1,1,,5110.74,2021-12-04T23:57:36.000,0
8,113.914069451543,22.4223615284917,0,9,168519,2021/12/04 03:51:57,2021/12/04 04:29:30,18797,,SC,,1,1,,5110.74,2021-12-04T04:17:00.000,4
9,113.914082601893,22.4223318586937,0,10,168519,2021/12/04 03:51:57,2021/12/04 04:29:30,18797,,SC,,1,1,,5110.74,2021-12-04T04:17:00.000,4
10,113.914126351754,22.4222331503281,0,11,106488,2021/12/04 18:22:24,2021/12/04 23:58:33,15550,90.0,STV,RTV,1,1,,5110.74,2021-12-04T07:49:00.000,8
11,113.914074859676,22.4223493266702,0,12,446299,2021/12/04 10:13:06,2021/12/04 23:59:45,4423,70.0,STV,RTV,1,1,,5110.74,2021-12-04T04:17:00.000,4
12,113.91342230119,22.4238216280517,0,13,332996,2021/12/04 02:33:51,2021/12/04 02:38:00,2732,,SC,,1,1,,5110.74,2021-12-04T22:38:24.000,23
13,113.914187465193,22.4220952662887,0,14,182328,2021/12/04 00:01:48,2021/12/04 13:10:30,19499,70.0,STV,RTV,1,1,,5110.74,2021-12-04T13:01:00.000,13
14,113.914054150296,22.422396051139,0,15,306237,2021/12/04 00:01:09,2021/12/04 10:58:00,25925,70.0,STV,RTV,1,1,,5110.74,2021-12-04T04:17:00.000,4
15,113.913097451861,22.4245545525747,0,16,106066,2021/12/04 23:15:24,2021/12/04 23:15:30,15528,,SC,,1,1,,5110.74,2021-12-04T23:15:30.000,23
16,113.914105652656,22.4222798515985,0,17,128160,2021/12/04 00:01:48,2021/12/04 05:58:30,16687,70.0,STV,RTV,1,1,,5110.74,2021-12-04T04:17:00.000,4
17,113.914117736992,22.4222525869413,0,18,463507,2021/12/04 04:40:36,2021/12/04 05:53:34,5308,,SC,,1,1,,5110.74,2021-12-04T07:49:00.000,8
18,113.913033738393,22.4246983027952,0,19,138634,2021/12/04 23:31:36,2021/12/04 23:59:36,17238,,SC,,1,1,,5110.74,2021-12-04T23:57:36.000,0
19,113.913121110848,22.4245011732058,0,20,138634,2021/12/04 23:31:36,2021/12/04 23:59:36,17238,,SC,,1,1,,5110.74,2021-12-04T00:59:03.000,1
20,113.914150816592,22.4221779528013,0,21,457667,2021/12/04 02:47:42,2021/12/04 07:16:30,501,70.0,STV,RTV,1,1,,5110.74,2021-12-04T13:01:00.000,13
21,113.914162371001,22.4221518837639,0,22,457667,2021/12/04 02:47:42,2021/12/04 07:16:30,501,70.0,STV,RTV,1,1,,5110.74,2021-12-04T13:01:00.000,13
22,113.914063820097,22.4223742341502,0,23,264557,2021/12/04 23:29:30,2021/12/04 23:59:06,2377,70.0,STV,RTV,1,1,,5110.74,2021-12-04T04:17:00.000,4
23,113.914103637779,22.4222843975622,0,24,226338,2021/12/04 08:13:24,2021/12/04 08:32:00,21791,70.0,STV,RTV,1,1,,5110.74,2021-12-04T04:17:00.000,4
24,113.914018308963,22.4224769162957,0,25,226339,2021/12/04 23:11:51,2021/12/04 23:59:24,21791,70.0,STV,RTV,1,1,,5110.74,2021-12-04T04:02:00.000,4
0,113.914127533695,22.4222304836363,0,1,297184,2021/12/05 00:01:06,2021/12/05 10:03:00,25455,60.0,STV,PV,1,1,,5110.74,2021-12-05T18:39:00.000,19
1,113.913064111,22.4246297761697,0,2,45698,2021/12/05 04:04:36,2021/12/05 04:08:30,12394,,SC,,1,1,,5110.74,2021-12-05T00:01:36.000,0
2,113.914038299609,22.4224318134322,0,3,432484,2021/12/05 10:50:21,2021/12/05 12:41:07,3696,,SC,,1,1,,5110.74,2021-12-05T23:27:00.000,23
3,113.914073002325,22.4223535172233,0,4,2330,2021/12/05 23:35:42,2021/12/06 00:00:00,10117,70.0,STV,RTV,1,1,,5110.74,2021-12-05T23:27:00.000,23
4,113.914089385488,22.4223165535577,0,5,345686,2021/12/05 02:29:21,2021/12/05 04:33:30,27992,,SC,,1,1,,5110.74,2021-12-05T23:27:00.000,23
5,113.913368744376,22.4239424628488,0,6,65566,2021/12/05 09:02:24,2021/12/05 09:50:06,13431,,SC,,1,1,,5110.74,2021-12-05T10:44:00.000,11
6,113.913945348035,22.4226415306219,0,7,328974,2021/12/05 11:17:39,2021/12/05 11:53:00,27104,,SC,,1,1,,5110.74,2021-12-05T11:25:00.000,11
7,113.91423842712,22.4219802860712,0,8,380206,2021/12/05 05:17:12,2021/12/05 05:21:00,29779,,SC,,1,1,,5110.74,2021-12-05T05:20:30.000,5
8,113.914134523658,22.4222147128915,0,9,106488,2021/12/05 00:00:33,2021/12/05 13:11:30,15550,90.0,STV,RTV,1,1,,5110.74,2021-12-05T18:39:00.000,19
9,113.914104719847,22.4222819562012,0,10,446299,2021/12/05 00:01:45,2021/12/05 07:06:00,4423,70.0,STV,RTV,1,1,,5110.74,2021-12-05T23:27:00.000,23
10,113.914301553324,22.4218378608337,0,11,390384,2021/12/05 01:06:09,2021/12/05 01:08:00,30306,,SC,,1,1,,5110.74,2021-12-05T05:20:30.000,5
11,113.914017630751,22.4224784464762,0,12,298328,2021/12/05 21:11:57,2021/12/05 21:44:00,25513,,SC,,1,1,,5110.74,2021-12-05T21:28:00.000,21
12,113.914291200362,22.4218612191699,0,13,298328,2021/12/05 21:11:57,2021/12/05 21:44:00,25513,,SC,,1,1,,5110.74,2021-12-05T05:20:30.000,5
13,113.914143799095,22.4221937856665,0,14,182329,2021/12/05 18:25:12,2021/12/05 23:59:48,19499,70.0,STV,RTV,1,1,,5110.74,2021-12-05T18:39:00.000,19
14,113.914092081547,22.4223104707121,0,15,306238,2021/12/05 08:07:54,2021/12/05 23:59:09,25925,70.0,STV,RTV,1,1,,5110.74,2021-12-05T23:27:00.000,23
15,113.913479048825,22.4236935941314,0,16,139035,2021/12/05 11:32:42,2021/12/05 12:36:39,1726,,SC,,1,1,,5110.74,2021-12-05T11:59:00.000,12
16,113.91347927916,22.4236930744491,0,17,139035,2021/12/05 11:32:42,2021/12/05 12:36:39,1726,,SC,,1,1,,5110.74,2021-12-05T11:59:00.000,12
17,113.913504414983,22.4236363630476,0,18,492759,2021/12/05 03:24:18,2021/12/05 03:26:30,684,,SC,,1,1,,5110.74,2021-12-05T03:26:30.000,3
18,113.913222895172,22.4242715275826,0,19,34380,2021/12/05 01:20:39,2021/12/05 10:20:21,11804,,SC,,1,1,,5110.74,2021-12-05T12:33:34.000,13
19,113.913230582877,22.4242541825938,0,20,34380,2021/12/05 01:20:39,2021/12/05 10:20:21,11804,,SC,,1,1,,5110.74,2021-12-05T09:34:00.000,10
20,113.914115999262,22.4222565076042,0,21,181940,2021/12/05 05:43:42,2021/12/05 08:02:00,1948,70.0,STV,RTV,1,1,,5110.74,2021-12-05T23:27:00.000,23
21,113.914103838649,22.4222839443592,0,22,181941,2021/12/05 23:18:27,2021/12/05 23:53:13,1948,70.0,STV,RTV,1,1,,5110.74,2021-12-05T23:27:00.000,23
22,113.914020190253,22.4224726717333,0,23,128161,2021/12/05 10:28:48,2021/12/05 23:59:48,16687,70.0,STV,RTV,1,1,,5110.74,2021-12-05T21:28:00.000,21
23,113.913095698796,22.4245585078367,0,24,381535,2021/12/05 08:53:18,2021/12/05 12:33:34,29849,,RTV,,1,1,,5110.74,2021-12-05T09:35:18.000,10
24,113.913166409642,22.4243989701418,0,25,381535,2021/12/05 08:53:18,2021/12/05 12:33:34,29849,,RTV,,1,1,,5110.74,2021-12-05T09:33:30.000,10
25,113.913276584148,22.4241503946037,0,26,381535,2021/12/05 08:53:18,2021/12/05 12:33:34,29849,,RTV,,1,1,,5110.74,2021-12-05T10:44:00.000,11
26,113.913292640234,22.4241141688871,0,27,381535,2021/12/05 08:53:18,2021/12/05 12:33:34,29849,,RTV,,1,1,,5110.74,2021-12-05T10:44:00.000,11
27,113.914117740379,22.4222525792995,0,28,457668,2021/12/05 03:02:18,2021/12/05 07:16:30,501,70.0,STV,RTV,1,1,,5110.74,2021-12-05T23:27:00.000,23
28,113.91413992325,22.4222025303407,0,29,457668,2021/12/05 03:02:18,2021/12/05 07:16:30,501,70.0,STV,RTV,1,1,,5110.74,2021-12-05T18:39:00.000,19
29,113.914095008511,22.4223038669025,0,30,88887,2021/12/05 06:02:54,2021/12/05 10:21:00,14646,70.0,STV,RTV,1,1,,5110.74,2021-12-05T23:27:00.000,23
0,113.914115203906,22.4222583020848,0,1,457669,2021/12/06 02:46:12,2021/12/06 07:55:00,501,70.0,STV,RTV,1,1,,5110.74,2021-12-06T15:27:30.000,15
1,113.914140787227,22.4222005810381,0,2,457669,2021/12/06 02:46:12,2021/12/06 07:55:00,501,70.0,STV,RTV,1,1,,5110.74,2021-12-06T02:56:00.000,3
2,113.914090036284,22.4223150852328,0,3,88888,2021/12/06 23:17:42,2021/12/06 23:58:55,14646,70.0,STV,RTV,1,1,,5110.74,2021-12-06T15:27:30.000,15
3,113.914126049118,22.4222338331349,0,4,23074,2021/12/06 08:56:18,2021/12/06 09:10:00,11211,,SC,,1,1,,5110.74,2021-12-06T02:56:00.000,3
4,113.91407886684,22.4223402857141,0,5,215664,2021/12/06 08:22:36,2021/12/06 11:14:00,21233,70.0,STV,RTV,1,1,,5110.74,2021-12-06T15:27:30.000,15
5,113.914082122065,22.4223329412806,0,6,297185,2021/12/06 10:20:57,2021/12/06 23:59:06,25455,60.0,STV,PV,1,1,,5110.74,2021-12-06T15:27:30.000,15
6,113.914152803642,22.4221734696226,0,7,182329,2021/12/06 00:01:48,2021/12/06 12:59:00,19499,70.0,STV,RTV,1,1,,5110.74,2021-12-06T02:56:00.000,3
7,113.914087883312,22.4223199427632,0,8,227139,2021/12/06 07:58:54,2021/12/06 09:05:30,21833,,STV,,1,1,,5110.74,2021-12-06T15:27:30.000,15
8,113.91417119649,22.4221319717088,0,9,227140,2021/12/06 23:23:57,2021/12/06 23:58:55,21833,70.0,STV,RTV,1,1,,5110.74,2021-12-06T07:47:00.000,8
9,113.91411972754,22.4222480958685,0,10,128161,2021/12/06 00:01:48,2021/12/06 08:29:00,16687,70.0,STV,RTV,1,1,,5110.74,2021-12-06T15:27:30.000,15
10,113.913741968475,22.4231003952504,0,11,520513,2021/12/06 11:17:36,2021/12/06 11:18:30,8285,,SC,,1,1,,5110.74,2021-12-06T13:15:42.000,13
11,113.914138228448,22.422206354152,0,12,225518,2021/12/06 07:18:15,2021/12/06 07:55:00,21747,,SC,,1,1,,5110.74,2021-12-06T02:56:00.000,3
12,113.914087016358,22.4223218987846,0,13,106489,2021/12/06 18:26:42,2021/12/06 23:58:34,15550,90.0,STV,RTV,1,1,,5110.74,2021-12-06T15:27:30.000,15
13,113.914094230935,22.4223056212676,0,14,188169,2021/12/06 15:21:54,2021/12/06 15:44:00,19801,,SC,,1,1,,5110.74,2021-12-06T15:27:30.000,15
14,113.914224713786,22.4220112260748,0,15,89845,2021/12/06 02:32:48,2021/12/06 02:34:30,147,,SC,,1,1,,5110.74,2021-12-06T07:47:00.000,8
15,113.913980031928,22.4225632768793,0,16,474460,2021/12/06 12:02:03,2021/12/06 12:13:46,5884,,SC,,1,1,,5110.74,2021-12-06T11:31:30.000,12
16,113.914184272781,22.4221024690032,0,17,306238,2021/12/06 00:01:09,2021/12/06 03:37:39,25925,70.0,STV,RTV,1,1,,5110.74,2021-12-06T07:47:00.000,8
17,113.914160648858,22.4221557692594,0,18,306239,2021/12/06 18:10:45,2021/12/06 23:59:09,25925,70.0,STV,RTV,1,1,,5110.74,2021-12-06T02:56:00.000,3
18,113.914043330102,22.4224204636442,0,19,261361,2021/12/06 05:44:57,2021/12/06 11:43:00,23606,70.0,STV,RTV,1,1,,5110.74,2021-12-06T11:31:30.000,12
19,113.914193398057,22.4220818805698,0,20,261361,2021/12/06 05:44:57,2021/12/06 11:43:00,23606,70.0,STV,RTV,1,1,,5110.74,2021-12-06T07:47:00.000,8
0,113.914117194841,22.4222538101395,0,1,457670,2021/12/07 02:55:45,2021/12/07 08:58:00,501,70.0,STV,RTV,1,1,,5110.74,2021-12-07T04:33:00.000,5
1,113.914144422524,22.4221923790879,0,2,457670,2021/12/07 02:55:45,2021/12/07 08:58:00,501,70.0,STV,RTV,1,1,,5110.74,2021-12-07T04:00:00.000,4
2,113.914162211919,22.4221522426839,0,3,256996,2021/12/07 08:49:03,2021/12/07 09:27:00,23378,,SC,,1,1,,5110.74,2021-12-07T04:00:00.000,4
3,113.914043168896,22.4224208273558,0,4,547219,2021/12/07 04:57:48,2021/12/07 05:15:00,9650,70.0,RTV,RTV,1,1,,5110.74,2021-12-07T23:53:00.000,0
4,113.913253371394,22.4242027671806,0,5,133933,2021/12/07 14:09:27,2021/12/07 14:09:30,16985,,SC,,1,1,,5110.74,2021-12-07T14:09:30.000,14
5,113.914094100341,22.4223059159125,0,6,72267,2021/12/07 08:24:51,2021/12/07 10:30:30,13780,70.0,STV,RTV,1,1,,5110.74,2021-12-07T04:33:00.000,5
6,113.914100142403,22.4222922838224,0,7,215665,2021/12/07 23:22:06,2021/12/07 23:58:31,21233,70.0,STV,RTV,1,1,,5110.74,2021-12-07T04:33:00.000,5
7,113.914146747297,22.4221871339387,0,8,297185,2021/12/07 00:01:06,2021/12/07 04:51:00,25455,60.0,STV,PV,1,1,,5110.74,2021-12-07T04:00:00.000,4
8,113.914000694529,22.4225166579533,0,9,121032,2021/12/07 13:17:09,2021/12/07 13:20:00,16308,,SC,,1,1,,5110.74,2021-12-07T13:19:30.000,13
9,113.913030838623,22.4247048452511,0,10,264166,2021/12/07 02:19:27,2021/12/07 08:03:40,23749,,SC,,1,1,,5110.74,2021-12-07T12:33:48.000,13
10,113.914177069642,22.4221187207136,0,11,182330,2021/12/07 18:40:12,2021/12/07 23:59:46,19499,70.0,STV,RTV,1,1,,5110.74,2021-12-07T04:00:00.000,4
11,113.913383229293,22.4239097820029,0,12,325255,2021/12/07 06:21:09,2021/12/07 06:26:30,26914,,SC,,1,1,,5110.74,2021-12-07T13:01:21.000,13
12,113.91406913078,22.4223622521959,0,13,83811,2021/12/07 11:27:18,2021/12/07 23:59:45,14379,70.0,STV,RTV,1,1,,5110.74,2021-12-07T23:53:00.000,0
13,113.914215474978,22.4220320706563,0,14,361892,2021/12/07 05:44:03,2021/12/07 06:23:00,28830,,RTV,,1,1,,5110.74,2021-12-07T06:15:30.000,6
14,113.914136810248,22.4222095538913,0,15,128162,2021/12/07 08:17:33,2021/12/07 08:39:00,16687,70.0,RTV,RTV,1,1,,5110.74,2021-12-07T03:06:00.000,3
15,113.91417436901,22.4221248138747,0,16,484396,2021/12/07 03:34:33,2021/12/07 04:03:00,6408,,SC,,1,1,,5110.74,2021-12-07T04:00:00.000,4
16,113.912994342297,22.4247871882027,0,17,500945,2021/12/07 13:07:12,2021/12/07 13:07:51,7272,,SC,,1,1,,5110.74,2021-12-07T13:07:51.000,13
17,113.914062314693,22.4223776306399,0,18,53764,2021/12/07 09:29:42,2021/12/07 09:40:30,12810,,SC,,1,1,,5110.74,2021-12-07T23:53:00.000,0
18,113.914164905255,22.4221461659837,0,19,185062,2021/12/07 08:48:03,2021/12/07 09:22:00,19642,,SC,,1,1,,5110.74,2021-12-07T04:00:00.000,4
19,113.914046659235,22.4224129524598,0,20,303387,2021/12/07 10:40:48,2021/12/07 11:02:30,2578,,SC,,1,1,,5110.74,2021-12-07T23:53:00.000,0
20,113.914076831656,22.4223448774923,0,21,106489,2021/12/07 00:00:34,2021/12/07 13:19:00,15550,90.0,STV,RTV,1,1,,5110.74,2021-12-07T04:33:00.000,5
21,113.914019903046,22.4224733197275,0,22,355987,2021/12/07 10:41:39,2021/12/07 11:08:00,28526,,RTV,,1,1,,5110.74,2021-12-07T11:01:00.000,11
22,113.914088410434,22.4223187534732,0,23,479042,2021/12/07 04:35:12,2021/12/07 04:35:30,6125,,SC,,1,1,,5110.74,2021-12-07T04:33:00.000,5
23,113.913270838907,22.424163357007,0,24,503325,2021/12/07 18:39:51,2021/12/07 18:40:00,7393,,RTV,,1,1,,5110.74,2021-12-07T14:09:27.000,14
24,113.914152392622,22.4221743969658,0,25,306239,2021/12/07 00:01:09,2021/12/07 09:21:30,25925,70.0,STV,RTV,1,1,,5110.74,2021-12-07T04:00:00.000,4
25,113.914099369835,22.4222940268893,0,26,355214,2021/12/07 18:00:33,2021/12/07 18:18:00,28485,,SC,,1,1,,5110.74,2021-12-07T04:33:00.000,5
26,113.914093700414,22.4223068182275,0,27,244772,2021/12/07 03:39:12,2021/12/07 04:43:30,22743,70.0,STV,RTV,1,1,,5110.74,2021-12-07T04:33:00.000,5
27,113.914064375335,22.4223729814227,0,28,244773,2021/12/07 23:32:39,2021/12/08 00:00:00,22743,70.0,STV,RTV,1,1,,5110.74,2021-12-07T23:53:00.000,0
0,113.914109382001,22.4222714374568,0,1,297186,2021/12/08 09:11:33,2021/12/08 23:59:06,25455,60.0,STV,PV,1,1,,5110.74,2021-12-08T04:48:00.000,5
1,113.91406311743,22.4223758195054,0,2,424337,2021/12/08 02:18:30,2021/12/08 02:34:30,3263,30.0,SC,SC,1,1,,5110.74,2021-12-08T18:34:30.000,19
2,113.91413470914,22.4222142944073,0,3,72268,2021/12/08 23:23:09,2021/12/08 23:58:52,13780,70.0,STV,RTV,1,1,,5110.74,2021-12-08T04:48:00.000,5
3,113.91416423847,22.4221476703823,0,4,2612,2021/12/08 04:31:12,2021/12/08 04:52:48,10131,,RTV,,1,1,,5110.74,2021-12-08T04:48:30.000,5
4,113.914139590902,22.4222032801851,0,5,102806,2021/12/08 04:18:12,2021/12/08 04:33:30,15363,30.0,SC,SC,1,1,,5110.74,2021-12-08T04:48:00.000,5
5,113.914027098143,22.4224570861613,0,6,333554,2021/12/08 15:53:57,2021/12/08 16:16:00,27349,,SC,,1,1,,5110.74,2021-12-08T05:29:30.000,5
6,113.914048151707,22.4224095851466,0,7,213511,2021/12/08 05:26:33,2021/12/08 05:50:00,21123,,RTV,,1,1,,5110.74,2021-12-08T05:29:30.000,5
7,113.912981929634,22.4248151936316,0,8,349628,2021/12/08 05:06:09,2021/12/08 05:20:40,28192,,SC,,1,1,,5110.74,2021-12-08T15:59:09.000,16
